Id;downloaded_image_name;image_name;url;image type;hallucination type;l1;l2;l3
5117;image_5117;2378866756_944646c110_o.jpg;https://farm6.staticflickr.com/3272/2378866756_944646c110_o.jpg;real;visual challenge;accessories;artifacts;accessories
5118;image_5118;440891815_ff20e93c6f_o.jpg;https://c1.staticflickr.com/1/171/440891815_ff20e93c6f_o.jpg;real;visual challenge;indoor;indoor;furniture
5119;image_5119;7254043526_925f5123f6_o.jpg;https://farm8.staticflickr.com/7105/7254043526_925f5123f6_o.jpg;real;visual challenge;furniture;animals;artifacts
5120;image_5120;3693466498_34ec34f94d_o.jpg;https://farm4.staticflickr.com/2458/3693466498_34ec34f94d_o.jpg;real;visual challenge;animals;animals;animals
5121;image_5121;1267930432_ceb97249e3_o.jpg;https://c3.staticflickr.com/2/1217/1267930432_ceb97249e3_o.jpg;real;visual challenge;food;food;food
5122;image_5122;4453245612_fd7d20e938_o.jpg;https://c1.staticflickr.com/5/4010/4453245612_fd7d20e938_o.jpg;real;visual challenge;plants;plants;plants
5123;image_5123;3499391979_70f0b849ee_o.jpg;https://c2.staticflickr.com/4/3589/3499391979_70f0b849ee_o.jpg;real;visual challenge;vehicles;nature;plants
5124;image_5124;9238365388_8dea97809f_o.jpg;https://farm7.staticflickr.com/5543/9238365388_8dea97809f_o.jpg;real;visual challenge;vehicles;plants;people
5125;image_5125;3068656666_6550f62f13_o.jpg;https://farm8.staticflickr.com/3139/3068656666_6550f62f13_o.jpg;real;visual challenge;plants;plants;plants
5126;image_5126;20094277_6ef23ab88f_o.jpg;https://c1.staticflickr.com/1/16/20094277_6ef23ab88f_o.jpg;real;visual challenge;people;people ;construction
5127;image_5127;7475018518_74c7e84598_o.jpg;https://farm2.staticflickr.com/8016/7475018518_74c7e84598_o.jpg;real;visual challenge;animals;animals;animals
5128;image_5128;5254670889_8eb1cb7f9f_o.jpg;https://c2.staticflickr.com/6/5207/5254670889_8eb1cb7f9f_o.jpg;real;visual challenge;accessories;accessories ;indoor
5129;image_5129;5532410535_d6c29b4851_o.jpg;https://farm2.staticflickr.com/5091/5532410535_d6c29b4851_o.jpg;real;visual challenge;nature;nature;nature
5130;image_5130;9425799134_abc102db03_o.jpg;https://farm1.staticflickr.com/7338/9425799134_abc102db03_o.jpg;real;visual challenge;people;people;nature
5131;image_5131;4736744389_27a089cd28_o.jpg;https://farm8.staticflickr.com/4135/4736744389_27a089cd28_o.jpg;real;visual challenge;people;nature;nature
5132;image_5132;8088752080_89d928f1e6_o.jpg;https://c1.staticflickr.com/9/8330/8088752080_89d928f1e6_o.jpg;real;visual challenge;accessories;artifacts;indoor
5133;image_5133;15135764702_fc5ecbb92e_o.jpg;https://farm5.staticflickr.com/3900/15135764702_fc5ecbb92e_o.jpg;real;visual challenge;animals;animals;animals
5134;image_5134;187004065_b3d8f4666c_o.jpg;https://c3.staticflickr.com/1/66/187004065_b3d8f4666c_o.jpg;real;visual challenge;plants;plants;plants
5135;image_5135;7001743442_2e712ebebe_o.jpg;https://c6.staticflickr.com/8/7126/7001743442_2e712ebebe_o.jpg;real;visual challenge;artifacts;artifacts;artifacts
5136;image_5136;393664770_1daf2407df_o.jpg;https://farm6.staticflickr.com/165/393664770_1daf2407df_o.jpg;real;visual challenge;people;animals;nature
5137;image_5137;2823944041_9604ac2426_o.jpg;https://farm7.staticflickr.com/3012/2823944041_9604ac2426_o.jpg;real;visual challenge;animals;plants;nature
5138;image_5138;4597825116_282f6aa3ec_o.jpg;https://c6.staticflickr.com/2/1079/4597825116_282f6aa3ec_o.jpg;real;visual challenge;vehicles;vehicles;plants
5139;image_5139;138805025_80da2e3a82_o.jpg;https://c2.staticflickr.com/1/55/138805025_80da2e3a82_o.jpg;real;visual challenge;animals;animals;artifacts
5140;image_5140;2878472809_8b46601cd8_o.jpg;https://farm3.staticflickr.com/3262/2878472809_8b46601cd8_o.jpg;real;visual challenge;indoor;indoor;people
5141;image_5141;3221956035_6668d5848f_o.jpg;https://farm7.staticflickr.com/3086/3221956035_6668d5848f_o.jpg;real;insufficient context;indoor;furniture;indoor
5142;image_5142;9691122521_eeee39df7e_o.jpg;https://farm4.staticflickr.com/2832/9691122521_eeee39df7e_o.jpg;real;visual challenge;indoor;people;vehicles
5143;image_5143;4963250713_7cc20953c6_o.jpg;https://farm6.staticflickr.com/4151/4963250713_7cc20953c6_o.jpg;real;insufficient context;food;food;food
5144;image_5144;138469658_5cdc5498f9_o.jpg;https://c4.staticflickr.com/1/46/138469658_5cdc5498f9_o.jpg;real;visual challenge;construction;plants;nature
5145;image_5145;2765139015_e88e08022e_o.jpg;https://c2.staticflickr.com/4/3269/2765139015_e88e08022e_o.jpg;real;visual challenge;food;food;food
5146;image_5146;7342979368_641c360ca6_o.jpg;https://farm5.staticflickr.com/7225/7342979368_641c360ca6_o.jpg;real;visual challenge;accessories;accessories ;artifacts
5147;image_5147;4229157853_49b5e4cd4f_o.jpg;https://farm6.staticflickr.com/2503/4229157853_49b5e4cd4f_o.jpg;real;visual challenge;artifacts;artifacts;nature
5148;image_5148;4718354955_ba73dd8342_o.jpg;https://c4.staticflickr.com/5/4069/4718354955_ba73dd8342_o.jpg;real;visual challenge;nature;nature;plants
5149;image_5149;15171665505_49b2288e92_o.jpg;https://c1.staticflickr.com/6/5553/15171665505_49b2288e92_o.jpg;real;visual challenge;construction;people;animals
5150;image_5150;40890499_629164fa72_o.jpg;https://c8.staticflickr.com/1/33/40890499_629164fa72_o.jpg;real;visual challenge;appliences;appliences;artifacts
5151;image_5151;8683324671_454944750c_o.jpg;https://c7.staticflickr.com/9/8383/8683324671_454944750c_o.jpg;real;visual challenge;people;plants;nature
5152;image_5152;5464186630_10bbc7275a_o.jpg;https://farm7.staticflickr.com/5175/5464186630_10bbc7275a_o.jpg;real;visual challenge;kitchenware;kitchenware;accessories
5153;image_5153;6168484879_c70ecb1aff_o.jpg;https://c4.staticflickr.com/7/6160/6168484879_c70ecb1aff_o.jpg;real;visual challenge;vehicles;vehicles;indoor
5154;image_5154;14786765330_2596838fae_o.jpg;https://c4.staticflickr.com/4/3889/14786765330_2596838fae_o.jpg;real;visual challenge;vehicles;people;construction
5155;image_5155;7519979640_70b09238bf_o.jpg;https://farm2.staticflickr.com/7107/7519979640_70b09238bf_o.jpg;real;visual challenge;food;food;kitchenware
5156;image_5156;47368670_ff668a5b75_o.jpg;https://c4.staticflickr.com/1/26/47368670_ff668a5b75_o.jpg;real;visual challenge;people;people;indoor
5157;image_5157;20922750968_e5e24e3029_o.jpg;https://farm4.staticflickr.com/5720/20922750968_e5e24e3029_o.jpg;real;visual challenge;nature;nature;nature
5158;image_5158;5408412373_5a46b6669a_o.jpg;https://farm8.staticflickr.com/5060/5408412373_5a46b6669a_o.jpg;real;visual challenge;nature;nature;plants
5159;image_5159;2370036280_12e625bf70_o.jpg;https://farm4.staticflickr.com/3231/2370036280_12e625bf70_o.jpg;real;visual challenge;vehicles;vehicles;vehicles
5160;image_5160;3555170398_8c9ea39ed4_o.jpg;https://farm4.staticflickr.com/3618/3555170398_8c9ea39ed4_o.jpg;real;visual challenge;artifacts;artifacts;artifacts
5161;image_5161;16266289628_eb77a36bdf_o.jpg;https://c8.staticflickr.com/9/8585/16266289628_eb77a36bdf_o.jpg;real;visual challenge;plants;plants;nature
5162;image_5162;16278891439_e58e802b02_o.jpg;https://c8.staticflickr.com/8/7437/16278891439_e58e802b02_o.jpg;real;visual challenge;vehicles;vehicles;plants
5163;image_5163;10218081326_565699acb7_o.jpg;https://c1.staticflickr.com/9/8413/10218081326_565699acb7_o.jpg;real;visual challenge;vehicles;construction;plants
5164;image_5164;74198417_d748a3b239_o.jpg;https://farm4.staticflickr.com/39/74198417_d748a3b239_o.jpg;real;visual challenge;plants;plants;plants
5165;image_5165;4595691944_70b61b961f_o.jpg;https://c1.staticflickr.com/2/1289/4595691944_70b61b961f_o.jpg;real;visual challenge;animals;animals;artifacts
5166;image_5166;10266718513_0b6f90644b_o.jpg;https://c6.staticflickr.com/4/3678/10266718513_0b6f90644b_o.jpg;real;visual challenge;food;food;food
5168;image_5168;2877896957_e4bb06c10c_o.jpg;https://c2.staticflickr.com/4/3082/2877896957_e4bb06c10c_o.jpg;real;visual challenge;plants;plants;plants
5169;image_5169;6410065163_7799c12b90_o.jpg;https://farm5.staticflickr.com/7161/6410065163_7799c12b90_o.jpg;real;visual challenge;vehicles;vehicles;vehicles
5170;image_5170;8623785570_0abb09b2d9_o.jpg;https://c2.staticflickr.com/9/8256/8623785570_0abb09b2d9_o.jpg;real;visual challenge;people;people;nature
5171;image_5171;6047199810_f2dc7bc0b9_o.jpg;https://farm1.staticflickr.com/6197/6047199810_f2dc7bc0b9_o.jpg;real;insufficient context;food;food;vehicles
5172;image_5172;5195221820_9bbf81e4fa_o.jpg;https://farm5.staticflickr.com/4149/5195221820_9bbf81e4fa_o.jpg;real;visual challenge;kitchenware;kitchenware;artifacts
5173;image_5173;5007439610_b41f019de9_o.jpg;https://c2.staticflickr.com/5/4084/5007439610_b41f019de9_o.jpg;real;visual challenge;vehicles;vehicles;plants
5174;image_5174;12407963855_7b07190945_o.jpg;https://c5.staticflickr.com/8/7370/12407963855_7b07190945_o.jpg;real;visual challenge;food;food;food
5175;image_5175;7272415940_fd1a391ef6_o.jpg;https://c7.staticflickr.com/8/7222/7272415940_fd1a391ef6_o.jpg;real;visual challenge;food;food;food
5176;image_5176;1387781960_b1d426af3f_o.jpg;https://c5.staticflickr.com/2/1065/1387781960_b1d426af3f_o.jpg;real;visual challenge;accessories;artifacts;artifacts
5177;image_5177;1124605009_ddffc4b073_o.jpg;https://c2.staticflickr.com/2/1254/1124605009_ddffc4b073_o.jpg;real;visual challenge;animals;animals;artifacts
5178;image_5178;15391370112_c89ffd87ab_o.jpg;https://c3.staticflickr.com/4/3888/15391370112_c89ffd87ab_o.jpg;real;visual challenge;animals;animals;animals
5179;image_5179;3859309007_ed0b4a5307_o.jpg;https://c5.staticflickr.com/4/3583/3859309007_ed0b4a5307_o.jpg;real;visual challenge;animals;animals;animals
5180;image_5180;8640278929_91c30fa3dd_o.jpg;https://farm6.staticflickr.com/8384/8640278929_91c30fa3dd_o.jpg;real;visual challenge;food;food;food
5181;image_5181;18845436_a1db0321e4_o.jpg;https://c1.staticflickr.com/1/15/18845436_a1db0321e4_o.jpg;real;visual challenge;plants;plants;food
5182;image_5182;875810968_9537a2a2b9_o.jpg;https://farm4.staticflickr.com/1181/875810968_9537a2a2b9_o.jpg;real;visual challenge;people;indoor;people
5183;image_5183;6735241333_925456707b_o.jpg;https://c5.staticflickr.com/8/7166/6735241333_925456707b_o.jpg;real;visual challenge;food;food;food
5184;image_5184;8048413541_be5f02ffd7_o.jpg;https://farm3.staticflickr.com/8173/8048413541_be5f02ffd7_o.jpg;real;visual challenge;artifacts;artifacts;artifacts
5185;image_5185;5997977130_1af7f1d474_o.jpg;https://c2.staticflickr.com/7/6016/5997977130_1af7f1d474_o.jpg;real;visual challenge;people;people;people
5186;image_5186;3905367695_c0d4ab9363_o.jpg;https://c6.staticflickr.com/4/3471/3905367695_c0d4ab9363_o.jpg;real;visual challenge;artifacts;vehicles;nature
5187;image_5187;8817880266_fb51d6f50c_o.jpg;https://farm3.staticflickr.com/8269/8817880266_fb51d6f50c_o.jpg;real;visual challenge;construction;people;people
5188;image_5188;16658372825_701164c8af_o.jpg;https://farm5.staticflickr.com/8603/16658372825_701164c8af_o.jpg;real;visual challenge;people;people;artifacts
5189;image_5189;8562326627_d83c4c783f_o.jpg;https://c5.staticflickr.com/9/8390/8562326627_d83c4c783f_o.jpg;real;visual challenge;people;people;people
5190;image_5190;2918687630_40dc12dcea_o.jpg;https://farm2.staticflickr.com/3166/2918687630_40dc12dcea_o.jpg;real;visual challenge;vehicles;vehicles;plants
5191;image_5191;4255753542_a8baa54484_o.jpg;https://c6.staticflickr.com/5/4001/4255753542_a8baa54484_o.jpg;real;visual challenge;construction;construction;construction
5192;image_5192;5794362069_fce6d698e4_o.jpg;https://farm8.staticflickr.com/5318/5794362069_fce6d698e4_o.jpg;real;visual challenge;appliences;artifacts;artifacts
5193;image_5193;8209261487_2956776817_o.jpg;https://farm6.staticflickr.com/8484/8209261487_2956776817_o.jpg;real;visual challenge;food;food;kitchenware
5194;image_5194;235979174_fcd7ef1374_o.jpg;https://farm2.staticflickr.com/91/235979174_fcd7ef1374_o.jpg;real;visual challenge;animals;animals;animals
5195;image_5195;12276088865_6fa9294eb0_o.jpg;https://c5.staticflickr.com/6/5481/12276088865_6fa9294eb0_o.jpg;real;visual challenge;nature;nature;nature
5196;image_5196;139624046_5a0f01d592_o.jpg;https://c2.staticflickr.com/1/53/139624046_5a0f01d592_o.jpg;real;visual challenge;nature;nature;people
5197;image_5197;9549882142_f132074638_o.jpg;https://c3.staticflickr.com/8/7429/9549882142_f132074638_o.jpg;real;visual challenge;people;vehicles;construction
5198;image_5198;16418624131_601a86cf9d_o.jpg;https://c2.staticflickr.com/8/7323/16418624131_601a86cf9d_o.jpg;real;visual challenge;nature;nature;nature
5199;image_5199;5147661940_1c860c899e_o.jpg;https://c4.staticflickr.com/5/4032/5147661940_1c860c899e_o.jpg;real;visual challenge;food;food;food
5200;image_5200;3222303366_fbd87b5d67_o.jpg;https://c6.staticflickr.com/4/3480/3222303366_fbd87b5d67_o.jpg;real;visual challenge;artifacts;construction;indoor
5201;image_5201;2539990017_0eced692e9_o.jpg;https://c3.staticflickr.com/3/2104/2539990017_0eced692e9_o.jpg;real;visual challenge;construction;construction;construction
5202;image_5202;6080653_2f5412ce8a_o.jpg;https://farm4.staticflickr.com/6/6080653_2f5412ce8a_o.jpg;real;visual challenge;plants;plants;nature
5203;image_5203;16050812954_921141758b_o.jpg;https://c1.staticflickr.com/9/8632/16050812954_921141758b_o.jpg;real;visual challenge;people;people;people
5204;image_5204;8730992046_d99839f9e1_o.jpg;https://c8.staticflickr.com/8/7416/8730992046_d99839f9e1_o.jpg;real;visual challenge;indoor;furniture;artifacts
5205;image_5205;4234357385_de01d1bcd9_o.jpg;https://farm8.staticflickr.com/2784/4234357385_de01d1bcd9_o.jpg;real;visual challenge;artifacts;artifacts;artifacts
5206;image_5206;2317445954_03a00cfefb_o.jpg;https://c4.staticflickr.com/3/2347/2317445954_03a00cfefb_o.jpg;real;visual challenge;food;food;plants
5207;image_5207;3120906613_d6cc6158ae_o.jpg;https://farm4.staticflickr.com/3258/3120906613_d6cc6158ae_o.jpg;real;visual challenge;people;people;people
5208;image_5208;5589760101_864854d50e_o.jpg;https://c5.staticflickr.com/6/5011/5589760101_864854d50e_o.jpg;real;visual challenge;animals;animals;animals
5209;image_5209;7782123174_b25699237f_o.jpg;https://farm4.staticflickr.com/8438/7782123174_b25699237f_o.jpg;real;visual challenge;vehicles;plants;construction
5210;image_5210;4785514013_7bf628c2b7_o.jpg;https://c3.staticflickr.com/5/4143/4785514013_7bf628c2b7_o.jpg;real;visual challenge;animals;plants;people
5211;image_5211;8415150406_6877941fc2_o.jpg;https://farm7.staticflickr.com/8227/8415150406_6877941fc2_o.jpg;real;visual challenge;people;plants;artifacts
5212;image_5212;10002127885_87b6e3f838_o.jpg;https://farm7.staticflickr.com/3692/10002127885_87b6e3f838_o.jpg;real;visual challenge;people;artifacts;vehicles
5213;image_5213;5397534110_c019cc7935_o.jpg;https://c2.staticflickr.com/6/5059/5397534110_c019cc7935_o.jpg;real;visual challenge;artifacts;artifacts;artifacts
5214;image_5214;3595778703_1278afc1c8_o.jpg;https://c5.staticflickr.com/4/3664/3595778703_1278afc1c8_o.jpg;real;visual challenge;artifacts;vehicles;people
5215;image_5215;1145169549_95e830dc58_o.jpg;https://farm4.staticflickr.com/1179/1145169549_95e830dc58_o.jpg;real;visual challenge;construction;construction;artifacts
5216;image_5216;3781655017_9b8c60fcd8_o.jpg;https://c5.staticflickr.com/4/3425/3781655017_9b8c60fcd8_o.jpg;real;visual challenge;electronics;electronics;electronics
5217;image_5217;6806331677_ee7edd92f0_o.jpg;https://c5.staticflickr.com/8/7160/6806331677_ee7edd92f0_o.jpg;real;visual challenge;food;food;food
5218;image_5218;18566875394_f1221659c5_o.jpg;https://c5.staticflickr.com/1/424/18566875394_f1221659c5_o.jpg;real;visual challenge;animals;plants;plants
5219;image_5219;3452315012_ab50b3bee8_o.jpg;https://farm6.staticflickr.com/3352/3452315012_ab50b3bee8_o.jpg;real;visual challenge;plants;plants;plants
5221;image_5221;6934000096_b74c56f4f0_o.jpg;https://c6.staticflickr.com/8/7243/6934000096_b74c56f4f0_o.jpg;real;visual challenge;plants;plants;plants
5222;image_5222;10266082085_3dec6032e1_o.jpg;https://c4.staticflickr.com/9/8119/10266082085_3dec6032e1_o.jpg;real;visual challenge;plants;animals;artifacts
5223;image_5223;8488918795_4b95c5156d_o.jpg;https://farm7.staticflickr.com/8511/8488918795_4b95c5156d_o.jpg;real;visual challenge;people;people;construction
5224;image_5224;36148738_960efefc77_o.jpg;https://farm7.staticflickr.com/32/36148738_960efefc77_o.jpg;real;visual challenge;animals;animals;indoor
5225;image_5225;8744937858_16933ab2a0_o.jpg;https://farm4.staticflickr.com/7282/8744937858_16933ab2a0_o.jpg;real;visual challenge;people;people;people
5226;image_5226;4713105989_39fd873837_o.jpg;https://farm4.staticflickr.com/4027/4713105989_39fd873837_o.jpg;real;visual challenge;artifacts;artifacts;artifacts
5227;image_5227;3758682596_b59f4787f5_o.jpg;https://farm3.staticflickr.com/3454/3758682596_b59f4787f5_o.jpg;real;visual challenge;food;food;food
5228;image_5228;5490854064_4ab87f9fe8_o.jpg;https://c3.staticflickr.com/6/5178/5490854064_4ab87f9fe8_o.jpg;real;visual challenge;vehicles;vehicles;plants
5229;image_5229;104222040_c20f16bbc0_o.jpg;https://c5.staticflickr.com/1/36/104222040_c20f16bbc0_o.jpg;real;visual challenge;animals;animals;furniture
5230;image_5230;8258258681_e807d1fec9_o.jpg;https://c3.staticflickr.com/9/8481/8258258681_e807d1fec9_o.jpg;real;visual challenge;artifacts;artifacts;artifacts
5231;image_5231;15679195516_259bcb61e1_o.jpg;https://farm2.staticflickr.com/5610/15679195516_259bcb61e1_o.jpg;real;visual challenge;animals;plants;plants
5232;image_5232;16528471507_2dc6c1456e_o.jpg;https://farm8.staticflickr.com/8587/16528471507_2dc6c1456e_o.jpg;real;visual challenge;accessories;accessories ;accessories 
5233;image_5233;420085014_1cf6b81047_o.jpg;https://c7.staticflickr.com/1/182/420085014_1cf6b81047_o.jpg;real;visual challenge;artifacts;artifacts;artifacts
5234;image_5234;3928975334_4538cc1773_o.jpg;https://c5.staticflickr.com/3/2552/3928975334_4538cc1773_o.jpg;real;visual challenge;food;food;food
5235;image_5235;330825149_95568c70f2_o.jpg;https://c2.staticflickr.com/1/135/330825149_95568c70f2_o.jpg;real;visual challenge;plants;plants;nature
